campaign_id,organization_id,platform,optimization_goal,daily_budget,total_budget,target_cpa,target_roas,start_date,end_date,product_category,brand_tier,audience_size,base_ctr,base_cvr,aov
campaign_000497,org_0703,amazon,roas,30366.022502244607,863155.8182220149,,4.099732726673695,2025-10-12,2025-12-09,auto,mid,narrow,0.009091026053689114,0.1343241514445567,76.10364507387459
campaign_000498,org_0811,amazon,roas,808.9756036970999,29476.34071546096,,1.6151713616487389,2025-11-05,2026-01-26,apparel,mid,narrow,0.0059647394598067735,0.09596752087685034,95.2659970709719
campaign_000499,org_0367,amazon,cpa,102.57926786386362,1703.3498003233135,135.4276383730399,,2025-09-23,2025-10-30,apparel,mid,medium,0.002790895730764485,0.1734124320567957,99.98972657277037
campaign_000500,org_0131,meta,conversions,7762.852871137185,483744.1916735145,,,2025-09-10,2026-01-06,home,premium,medium,0.009503816216094444,0.025752435288615382,269.9708777703026
campaign_000501,org_0861,google,conversions,5067.725835460944,511702.502689312,,,2025-11-17,2026-01-13,beauty,value,medium,0.008333759353393028,0.016139573416457637,20.708874798000096
campaign_000502,org_0781,amazon,cpa,1290.747081623059,42304.59883231868,100.52835034809632,,2025-09-21,2025-12-14,electronics,mid,narrow,0.001,0.04922159958800936,43.42581679790728
campaign_000503,org_0378,google,roas,365.76153525114097,3405.300639483017,,4.166171143677985,2025-10-06,2025-11-13,auto,mid,narrow,0.0481309923803755,0.038402536363658986,90.23022572307548
campaign_000504,org_0865,meta,cpa,303.9269319830149,16430.473090581727,52.74466925654919,,2025-08-19,2025-09-29,travel,mid,narrow,0.010345046424993006,0.019858757398501455,99.05632563492323
campaign_000505,org_0583,google,roas,140.16017461385675,18004.18667456815,,4.048809131595692,2025-08-20,2025-10-06,beauty,value,medium,0.013303320671017652,0.010895003024606923,19.500329649500472
campaign_000506,org_0385,google,conversions,6356.735005918052,750184.0462778452,,,2025-11-10,2026-03-04,electronics,premium,medium,0.03976449531522234,0.027835317847273694,215.3749578260184
campaign_000507,org_0553,amazon,roas,213.05624862446783,38249.68981530028,,4.819217414759383,2025-09-09,2025-12-15,travel,premium,medium,0.002575904533444961,0.005,210.86560956930407
campaign_000508,org_0137,meta,cpa,369.92062249583165,39780.87166833636,130.19612729737,,2025-11-29,2026-02-17,electronics,mid,broad,0.00595552724160007,0.010617607634085095,41.50700569593672
campaign_000509,org_0291,meta,cpa,791.5717052482596,39757.96081075668,31.37517389872307,,2025-09-18,2025-11-17,electronics,premium,broad,0.003025287454407627,0.0517722209234759,105.67544553824655
campaign_000510,org_0424,amazon,roas,459.92645345383795,17048.041925031866,,2.791381201419287,2025-09-27,2025-11-17,travel,mid,broad,0.0011201248026670367,0.06412751231127113,75.96417843218391
campaign_000511,org_0895,google,conversions,27.060316062583986,1988.190635179134,,,2025-12-01,2026-01-06,auto,mid,medium,0.015160181295405436,0.047077046666374855,62.52960288389855
campaign_000512,org_0502,amazon,cpa,894.4760804184253,24215.78485881409,117.62584993013498,,2025-08-14,2025-10-27,electronics,mid,medium,0.0026894917381607222,0.17663889500768132,98.79525476147035
campaign_000513,org_0414,google,cpa,180.3486587517702,109606.70829161367,100.9335273554385,,2025-11-14,2026-01-29,travel,value,narrow,0.03275362786408437,0.00800078340703338,28.186117965666476
campaign_000514,org_0873,meta,cpa,41.14061491091671,9337.460982290664,112.34860261416995,,2025-09-07,2025-12-27,auto,mid,broad,0.006495249154036873,0.008739189366636722,69.08052724336305
campaign_000515,org_0013,meta,conversions,214.6530038622034,26938.14655364293,,,2025-10-19,2026-02-01,auto,mid,narrow,0.010867489889399631,0.029650861021339583,76.5166752359541
campaign_000516,org_0470,amazon,conversions,57.21128874063269,2811.682587764768,,,2025-09-25,2025-11-25,auto,mid,narrow,0.0038078032861938566,0.038857651707030136,79.76567797127016
campaign_000517,org_0809,amazon,roas,525.200500351448,35660.35398114065,,2.129133151136612,2025-12-16,2026-01-22,travel,value,narrow,0.00804996528089686,0.15367167874411136,20.216538989164768
campaign_000518,org_0267,meta,conversions,303.3852678793257,46296.66093587405,,,2025-08-27,2025-11-18,auto,value,broad,0.012827454091060862,0.03884765395460426,36.832726943067755
campaign_000519,org_0881,meta,roas,66.80503048533542,6509.09128481392,,1.7636559174963113,2025-10-11,2025-11-20,home,value,narrow,0.007533611311343768,0.04747480721742761,27.744086469982115
campaign_000520,org_0159,amazon,roas,19330.81124687368,480946.81978546,,4.925902103856737,2025-08-02,2025-10-26,travel,mid,medium,0.006001692865740837,0.15701894032581773,75.47568780591914
campaign_000521,org_0023,meta,cpa,467.9695783571916,31633.45911575279,135.72313433798828,,2025-09-14,2025-11-11,home,value,medium,0.00306083839503555,0.03731479188434171,39.11299143511921
campaign_000522,org_0970,amazon,cpa,16648.315234229296,311343.04611924617,88.68279554649993,,2025-10-21,2026-01-27,home,mid,medium,0.005224278617200145,0.18182416694664888,46.09298363902378
campaign_000523,org_0099,meta,roas,7185.005744625606,825790.9658752532,,4.3080968946202605,2025-11-14,2026-01-30,apparel,premium,medium,0.004940071066009583,0.011577557622881818,118.26366337517405
campaign_000524,org_0351,google,conversions,27.219745937403985,5622.4651141189415,,,2025-11-27,2026-03-02,electronics,value,narrow,0.06016002369674131,0.07241318869708999,35.98705946412827
campaign_000525,org_0838,google,cpa,183.78101326267134,74259.99869066478,134.29972072349497,,2025-12-11,2026-02-22,food,mid,medium,0.05091570282645601,0.021552108853368102,92.34533968248188
campaign_000526,org_0646,amazon,conversions,2621.372829983024,215020.29481389982,,,2025-09-22,2026-01-08,apparel,value,narrow,0.0064055161630602216,0.19407858409368636,30.650837683141003
campaign_000527,org_0655,google,roas,324.89737325140766,43208.84116429578,,3.9663541221654715,2025-11-26,2026-02-25,home,mid,narrow,0.047276103762699334,0.02233824432398322,90.29162520258022
campaign_000528,org_0647,google,cpa,306.4622725172087,38840.033871659616,142.72667337234054,,2025-11-26,2026-03-15,auto,mid,medium,0.008627162142194816,0.09673696179456545,48.168659028128474
campaign_000529,org_0258,amazon,roas,1474.1303239112067,26641.714297556264,,4.344718454993408,2025-09-05,2025-11-30,electronics,premium,medium,0.0027418823993723388,0.1712243358671252,196.2476422166613
campaign_000530,org_0501,amazon,roas,377.81426768625875,21171.511569947186,,4.017287570833437,2025-10-05,2026-01-24,travel,value,narrow,0.004614811669347424,0.059256527255781975,29.25517475814924
campaign_000531,org_0732,meta,cpa,21.589538630144933,2780.2494684563317,101.74834809686848,,2025-08-02,2025-09-18,travel,mid,narrow,0.009788592353460709,0.005,88.32193084483083
campaign_000532,org_0500,google,roas,4746.124825657147,145871.3069576915,,2.6972834436651754,2025-12-20,2026-01-06,electronics,mid,narrow,0.024958826431873495,0.05607500493503898,56.180964436913705
campaign_000533,org_0105,amazon,roas,113.59162294699604,6238.401958285032,,3.9332684850881066,2025-09-06,2025-11-30,beauty,mid,medium,0.003207643019569479,0.08089051848511881,52.1460690566606
campaign_000534,org_0779,amazon,roas,61.97398705104172,4086.9481978066383,,3.9017404856980225,2025-07-28,2025-10-02,food,value,broad,0.00592465019294547,0.15087673713905064,18.41753303133161
campaign_000535,org_0468,amazon,conversions,1097.5591704860062,36946.39575573146,,,2025-11-02,2026-02-16,electronics,mid,narrow,0.004370759823492519,0.23032323994496426,54.18966664062809
campaign_000536,org_0185,meta,conversions,151.72105595785715,3971.843352181527,,,2025-11-06,2025-12-13,food,mid,medium,0.005865291851251665,0.04621345133788662,87.74989432964348
campaign_000537,org_0750,meta,conversions,42.41034210546335,6297.245054107823,,,2025-10-02,2026-01-19,home,mid,medium,0.007810640952279834,0.022137101796825893,60.871301762679096
campaign_000538,org_0251,amazon,cpa,7361.894722792549,96794.8144215223,149.2238371874027,,2025-12-02,2025-12-16,travel,value,medium,0.0036889408765064624,0.1626410698603468,23.14893188500556
campaign_000539,org_0178,meta,conversions,623.0159222346364,72023.35161142213,,,2025-10-21,2026-01-16,food,mid,broad,0.001,0.02824541661876505,79.82413607065276
campaign_000540,org_0734,meta,cpa,189.9826292270931,48073.3006303768,99.86818454416877,,2025-08-07,2025-11-13,electronics,value,broad,0.006691340960650389,0.04429415507033129,26.332026026960655
campaign_000541,org_0704,google,cpa,998.243629769885,19582.812618718075,27.67669312891621,,2025-08-19,2025-10-19,electronics,mid,medium,0.0035340808056486817,0.03470334161881661,99.61906265743761
campaign_000542,org_0852,amazon,cpa,1102.5697162679141,14459.028040524512,43.80710253925049,,2025-09-03,2025-09-28,electronics,value,medium,0.004834683011695183,0.11377252691472937,26.428166142002897
campaign_000543,org_0369,google,cpa,2244.6439491827778,338177.9624806654,130.69426329666118,,2025-09-21,2025-12-19,beauty,mid,broad,0.01689149105314285,0.031209959684360248,64.3667295477678
campaign_000544,org_0616,amazon,conversions,44.48962597121608,3546.178206299348,,,2025-09-13,2025-12-02,home,value,medium,0.003930409251507007,0.06864976416109636,19.436534978059285
campaign_000545,org_0827,meta,roas,105.89606420666674,10280.71522277706,,1.6840697849738235,2025-08-10,2025-11-12,home,mid,medium,0.001,0.021566593154812592,49.03562645927278
campaign_000546,org_0090,amazon,conversions,147.42063219451626,4854.0884636443625,,,2025-08-02,2025-08-29,apparel,value,narrow,0.00884559038475265,0.0230077597794906,36.984033875920254
campaign_000547,org_0483,amazon,cpa,1461.1702716982434,85111.42726780429,100.67853577576818,,2025-09-20,2026-01-05,apparel,mid,medium,0.00377128644188626,0.1044765520468272,73.15004320555974
campaign_000548,org_0610,amazon,cpa,59.458302823845024,6464.926353053619,85.81519918960419,,2025-10-10,2026-02-03,home,mid,broad,0.0032497749391244206,0.09448476434068095,83.70610967662546
campaign_000549,org_0750,amazon,conversions,4333.016206592384,164076.56371239858,,,2025-10-18,2026-01-27,beauty,mid,medium,0.003373208165403924,0.17048171406799048,51.48069216021322
campaign_000550,org_0996,amazon,roas,2055.222083908777,41824.43738423105,,3.549819427205809,2025-09-23,2025-10-20,travel,premium,broad,0.002664252827334149,0.14408355468048234,101.07534983251341
campaign_000551,org_0610,google,conversions,298.61107344794544,115686.30376242308,,,2025-07-31,2025-11-27,auto,mid,narrow,0.018006646698508544,0.021839978255013773,74.68053144748338
campaign_000552,org_0682,amazon,roas,909.8581575322404,20051.061039935477,,3.6536651066858337,2025-11-15,2025-12-22,home,mid,narrow,0.005928421488307885,0.0784754779741698,72.42174290109986
campaign_000553,org_0692,google,roas,562.9085972128177,66345.97374084961,,1.544978504580141,2025-12-05,2026-03-24,food,premium,medium,0.001,0.03686906858059704,225.545306901789
campaign_000554,org_0083,amazon,cpa,152.1893680825697,15953.239114989057,59.84390836180728,,2025-12-03,2026-03-23,auto,value,broad,0.003568140834628006,0.0887378586290381,36.783932737947495
campaign_000555,org_0079,amazon,roas,1268.7208858454355,217737.89951107322,,4.710575300141327,2025-10-16,2026-02-08,apparel,mid,medium,0.005895080120330459,0.10387887821289672,43.23284622670648
campaign_000556,org_0535,meta,roas,166.746043692205,25874.70196614928,,2.0997289123306917,2025-11-11,2026-01-24,travel,mid,narrow,0.013619060540574011,0.028284866760888597,51.27959071595947
campaign_000557,org_0017,google,roas,23.53017851573081,2283.989281956593,,3.7169410435605292,2025-10-17,2025-12-06,home,mid,medium,0.023769792743861855,0.03569506665146098,54.86220712968332
campaign_000558,org_0510,meta,roas,248.21940566912568,23290.81364617159,,3.4197326228163916,2025-10-09,2025-12-04,apparel,mid,narrow,0.016696978791247437,0.017448846144821877,40.88331245453064
campaign_000559,org_0868,amazon,roas,454.32058606882805,62247.850762593924,,4.2433872552425,2025-12-09,2026-03-26,electronics,value,medium,0.0030008747645908253,0.15734102998765062,15.424549550493698
campaign_000560,org_0297,meta,cpa,267.3785648079836,39497.177298270384,114.22609045758904,,2025-10-30,2026-02-20,home,mid,broad,0.009570445498169346,0.00922041642536739,51.41979106363356
campaign_000561,org_0573,google,roas,557.2291941717523,40910.21268234497,,3.963276966546579,2025-10-08,2025-12-05,home,mid,narrow,0.029720652954456514,0.026345600217366347,80.71669734267734
campaign_000562,org_0007,amazon,cpa,8816.878867111473,181429.344342677,99.24135895704164,,2025-12-21,2026-02-20,food,premium,medium,0.0035164791519064465,0.07842122340559271,195.92940541779552
campaign_000563,org_0620,google,roas,52.96176104800121,27064.44266681209,,2.3979744347373546,2025-08-10,2025-11-27,food,value,medium,0.02772809535040888,0.03849519217654378,19.5044020456121
campaign_000564,org_0348,meta,roas,425.1083639163496,21964.972231634954,,4.620028051898813,2025-09-17,2025-10-27,home,mid,medium,0.010906906401542744,0.03584778672164704,45.98313671663203
campaign_000565,org_0588,google,roas,330.6328517784233,24372.839688426684,,1.5840601612208989,2025-09-19,2025-12-22,auto,premium,narrow,0.04591670960777712,0.04495171165063035,166.65120167851288
campaign_000566,org_0713,amazon,roas,2188.7724519980284,162583.55836872983,,3.8761929824622845,2025-12-15,2026-03-21,electronics,value,medium,0.005495655119782605,0.09014836224715285,32.4504449839237
campaign_000567,org_0985,amazon,roas,2651.337726840166,80722.22487383752,,4.446246204709695,2025-10-30,2025-12-25,home,mid,medium,0.006754356845433614,0.13472405213658678,42.57367977203011
campaign_000568,org_0247,meta,conversions,4411.717723808448,270255.0107519821,,,2025-08-10,2025-09-19,home,mid,medium,0.010517558638549735,0.005,53.16017106112597
campaign_000569,org_0319,amazon,roas,1190.4220489631334,56887.044003094765,,4.2599306809843,2025-11-04,2026-01-15,apparel,value,narrow,0.005716289662733008,0.16184360477719728,20.624188085912632
campaign_000570,org_0931,amazon,cpa,907.5299456849991,33783.66683635596,78.80341130822926,,2025-10-31,2026-01-16,apparel,mid,medium,0.005726887367158882,0.13427968525429865,54.84545744078009
campaign_000571,org_0240,google,conversions,29.241582446720372,4839.338739226438,,,2025-12-12,2026-03-27,apparel,value,medium,0.050246426478993175,0.10340673723528322,26.02373167085188
campaign_000572,org_0276,amazon,conversions,102.96221099101899,3203.5878013185556,,,2025-09-22,2025-11-23,food,mid,narrow,0.004778291013434713,0.09778882320180397,98.85678949149673
campaign_000573,org_0072,meta,roas,82.08912227144197,1668.7754876132158,,4.942962674397865,2025-09-17,2025-10-03,auto,value,medium,0.004464006365127225,0.027285539638463648,32.16833771934158
campaign_000574,org_0561,amazon,roas,66.27802333876066,3047.075931794561,,2.5617980077855425,2025-07-31,2025-09-21,travel,value,medium,0.0036357422422173147,0.13441299662790554,31.976397001373336
campaign_000575,org_0465,meta,conversions,17685.246879145398,507810.7945551669,,,2025-08-12,2025-09-26,electronics,mid,medium,0.0033025547126922117,0.037700148176148446,71.90135729446274
campaign_000576,org_0691,amazon,conversions,810.888918983598,29890.417355582074,,,2025-11-26,2026-02-07,auto,value,medium,0.00441805298372095,0.08948408701957059,33.10088593964567
campaign_000577,org_0648,meta,conversions,4480.82362863335,243072.23723322808,,,2025-08-01,2025-11-05,electronics,premium,narrow,0.013591994216211465,0.05772613363950052,167.1484117723975
campaign_000578,org_0954,meta,roas,101.20794839097529,14110.321656828804,,4.428705282772376,2025-11-10,2026-01-20,food,value,narrow,0.0032296778055489893,0.05650909596777519,17.631673677043988
campaign_000579,org_0757,meta,conversions,372.92287463154327,57752.22340497192,,,2025-08-01,2025-11-21,beauty,value,medium,0.006077023082702643,0.0446269777620141,39.96696008547469
campaign_000580,org_0773,amazon,cpa,916.8687755292801,59530.20007309571,56.83476583430455,,2025-10-03,2026-01-30,auto,mid,medium,0.006774947328376787,0.08076507439814926,49.01673848213857
campaign_000581,org_0884,amazon,cpa,22.61229829646536,13747.047126076208,60.34194321615002,,2025-12-17,2026-04-14,beauty,premium,medium,0.004369413506236663,0.005,188.0926765648706
campaign_000582,org_0490,amazon,conversions,825.3380638622159,19396.65074721027,,,2025-11-11,2025-12-05,beauty,mid,narrow,0.005372811043826291,0.1147543645611606,71.14342571070972
campaign_000583,org_0430,google,conversions,478.5856877163007,12348.821416949984,,,2025-12-06,2025-12-24,beauty,value,narrow,0.050161815487567395,0.04886563007733438,22.159013494772353
campaign_000584,org_0794,google,cpa,165.5065574324743,39888.790387703106,31.283710236641078,,2025-08-03,2025-11-05,electronics,value,medium,0.031228473827544248,0.031483599511742406,18.74903134880806
campaign_000585,org_0081,amazon,conversions,259.0759131900783,27260.62605662866,,,2025-09-28,2025-11-23,beauty,value,medium,0.003748979988213853,0.11797228244684711,29.10901616466073
campaign_000586,org_0988,google,conversions,839.2322904400527,99693.22483410467,,,2025-09-17,2025-11-23,electronics,value,medium,0.03921054186879645,0.04189239922637526,17.546385664454366
campaign_000587,org_0714,meta,conversions,78.04995216779679,2951.6860031158853,,,2025-09-07,2025-11-16,travel,mid,narrow,0.014350618426974788,0.03862084789949798,70.76908048377636
campaign_000588,org_0526,google,conversions,3179.8693081741512,288934.15947991866,,,2025-09-17,2025-11-20,home,premium,broad,0.012549251732906325,0.0231077443120035,202.02565087886597
campaign_000589,org_0333,amazon,conversions,383.6534178687448,41353.763692753346,,,2025-08-31,2025-11-20,beauty,value,medium,0.0032700069093626136,0.16253753628321832,16.425065102720087
campaign_000590,org_0292,meta,conversions,497.1370745808514,20303.76040352962,,,2025-09-01,2025-10-04,food,mid,medium,0.01848867350391992,0.031792200941713956,49.46448442723123
campaign_000591,org_0931,amazon,cpa,17855.612902199937,1118400.1478084335,110.27366565957465,,2025-08-16,2025-12-02,home,value,medium,0.002914553606841507,0.14797522689087275,27.37362129018193
campaign_000592,org_0427,google,conversions,19.577133536381968,5705.425344133356,,,2025-10-25,2026-01-31,food,mid,medium,0.013910488716661605,0.027681842116788587,77.4530057315518
campaign_000593,org_0367,google,cpa,174.86644851299928,2537.8207886453893,15.578438015349027,,2025-09-11,2025-09-26,electronics,value,broad,0.01357882678994277,0.039534811244867935,24.426022338442262
campaign_000594,org_0614,amazon,cpa,16188.260327364835,550584.2223560358,77.7786289476154,,2025-11-26,2026-01-09,apparel,value,narrow,0.0033982137588895304,0.1626492847415539,35.423967179840474
campaign_000595,org_0079,meta,conversions,893.5598810380984,40681.767950642046,,,2025-11-23,2026-01-21,auto,mid,medium,0.004414463916261572,0.04407896147520562,72.02092800165985
campaign_000596,org_0822,amazon,cpa,371.71688019184563,44895.091003300564,131.039072192238,,2025-09-18,2026-01-04,travel,mid,narrow,0.006248919074635372,0.07423143883529035,66.08411132293779
campaign_000597,org_0690,google,cpa,10516.170711332212,372571.5565238697,105.38488037121294,,2025-10-03,2025-11-03,travel,mid,broad,0.04778085826695355,0.03732761515987014,54.50458551716792
campaign_000598,org_0904,google,conversions,43.262815053000196,2163.40073544027,,,2025-07-29,2025-09-17,auto,mid,broad,0.045078762317260886,0.0391238568840782,93.96857529230307
campaign_000599,org_0067,amazon,cpa,6798.621677608607,153573.73594675495,22.806229460313492,,2025-11-24,2026-02-11,food,premium,medium,0.001,0.13119012417501075,273.2186956227383
campaign_000600,org_0821,amazon,cpa,25177.023656035304,602206.4018281507,40.31779440507592,,2025-11-24,2026-03-03,apparel,value,narrow,0.004381454613650843,0.15813240249447297,20.184599767454994
campaign_000601,org_0496,google,conversions,432.65886225749995,89746.81191378164,,,2025-07-30,2025-11-03,food,premium,medium,0.05559579181151843,0.01724210221301708,162.13843004122214
campaign_000602,org_0835,meta,cpa,2550.3187459210735,79486.64839413716,12.0943745538952,,2025-09-07,2025-12-31,beauty,mid,narrow,0.005159298892652708,0.04679013878618162,49.327617336004415
campaign_000603,org_0916,meta,roas,43.68707681130892,968.0800831450224,,1.660642783654524,2025-10-15,2025-11-02,food,mid,medium,0.008663569463101728,0.02846412488104581,72.86348866625212
campaign_000604,org_0057,amazon,roas,161.79038560565036,4753.939376475539,,4.092190144861288,2025-12-12,2026-01-26,home,mid,medium,0.0013269918406933234,0.15547423983686087,52.36158613816807
campaign_000605,org_0438,amazon,roas,1473.5733587419793,41542.60848073089,,3.2165967045722326,2025-09-24,2026-01-20,beauty,premium,medium,0.001,0.13421548562739755,194.4303543564072
campaign_000606,org_0953,amazon,conversions,3483.8274770677795,576594.8789356545,,,2025-12-18,2026-03-20,auto,value,medium,0.006905925013694354,0.06368654732913001,25.66496561641518
campaign_000607,org_0652,meta,conversions,231.629577217238,29197.2126216406,,,2025-08-02,2025-09-14,apparel,mid,medium,0.012791178200555697,0.005,88.21677393232783
campaign_000608,org_0303,amazon,conversions,160.2732288747482,24697.990875105534,,,2025-10-13,2026-02-08,beauty,value,narrow,0.004690573056490327,0.1613759121219338,19.757311761097906
campaign_000609,org_0629,amazon,cpa,702.2339826760892,12284.680294118876,139.50467735844325,,2025-11-10,2025-12-02,travel,premium,narrow,0.009956092452416463,0.18456259266733685,222.02173112662678
campaign_000610,org_0933,google,roas,247.36715348861907,22510.52241716026,,4.532189430961911,2025-08-16,2025-11-10,home,mid,medium,0.027979669826967295,0.031517059706702696,90.89958783217963
campaign_000611,org_0378,amazon,cpa,255.21045547650462,11172.41743001508,136.8108151812849,,2025-10-05,2026-01-08,beauty,premium,narrow,0.00469623397434878,0.06179308034853573,205.85569590588966
campaign_000612,org_0461,google,cpa,1377.2897711269484,628919.583051002,89.36784446759982,,2025-12-05,2026-03-14,apparel,value,broad,0.013152340751149912,0.05106367171686669,16.52084412970071
campaign_000613,org_0548,amazon,cpa,89.16644186469844,6576.056534779662,25.81064451991349,,2025-10-08,2025-12-18,home,mid,medium,0.0022752829209473184,0.10911784770730332,53.140788142803295
campaign_000614,org_0262,amazon,roas,1454.167817578801,43593.027608654746,,4.303036426094857,2025-12-17,2026-02-06,travel,mid,narrow,0.00465557425618962,0.13065426940272662,47.980157410624734
campaign_000615,org_0922,amazon,roas,1090.235428892181,32862.5923541874,,2.999975240422799,2025-10-11,2026-01-17,apparel,mid,medium,0.00173597834079242,0.16444076222623147,74.27347414034753
campaign_000616,org_0412,amazon,conversions,2846.4855515076733,222878.85803070985,,,2025-07-29,2025-10-14,apparel,value,medium,0.005588747415507705,0.1712218979977348,19.314631702108414
campaign_000617,org_0553,meta,roas,238.36058043908395,47230.57701926993,,2.2352043397021255,2025-10-27,2026-02-22,auto,premium,narrow,0.013460116045640982,0.01521065118756983,141.0787018112853
campaign_000618,org_0825,google,roas,77.72959052594273,2891.271665370374,,2.1327840354528194,2025-11-24,2025-12-16,home,value,medium,0.0375144955491044,0.04575855281437691,19.137079014296532
campaign_000619,org_0482,amazon,cpa,42.855698935198205,3746.164807177629,93.65555156706773,,2025-10-21,2026-01-05,auto,value,broad,0.003553859972167932,0.10661410556856264,30.76978035850148
campaign_000620,org_0082,amazon,cpa,538.3034769654564,12841.664083519747,21.588812838463955,,2025-07-28,2025-08-17,travel,value,broad,0.001863699836085932,0.11514654979338386,39.603798860136905
campaign_000621,org_0822,google,conversions,295.3032535014627,7541.69755963002,,,2025-10-22,2025-11-17,electronics,mid,narrow,0.05293585508001444,0.046428444468349324,88.74178005483296
campaign_000622,org_0658,amazon,roas,108.89496774936,7789.501883527843,,2.812768267809581,2025-12-02,2026-03-25,auto,mid,broad,0.0017486154506617235,0.09792169372325751,88.65599127479256
campaign_000623,org_0639,google,conversions,483.81033753412385,12318.042364611067,,,2025-12-14,2026-01-08,food,mid,medium,0.025547470862649968,0.07617721679322727,96.6436339566544
campaign_000624,org_0138,meta,cpa,3361.8562901301566,128340.1274452882,35.54068532661335,,2025-09-12,2025-12-29,electronics,premium,narrow,0.009628690072907706,0.01783844287735649,263.929132754004
campaign_000625,org_0099,amazon,conversions,779.3595595638184,42418.250167956365,,,2025-11-26,2026-03-08,apparel,premium,broad,0.001,0.04663525668952977,173.40316668909287
campaign_000626,org_0839,meta,cpa,2633.393866568913,236992.79645143717,19.047459566759738,,2025-11-18,2026-02-02,food,mid,broad,0.008771962219292679,0.047383883108200124,99.80393972102799
campaign_000627,org_0179,meta,roas,626.236221883488,112283.71050498923,,3.618063841963547,2025-10-19,2025-12-30,auto,value,broad,0.00486915623401886,0.0230169042796678,20.777496829682452
campaign_000628,org_0408,amazon,cpa,2062.0536291199705,24546.45312000613,52.0351613280141,,2025-10-06,2026-01-20,home,mid,medium,0.0034801410378302792,0.1218630967755942,58.84980883572163
campaign_000629,org_0286,google,cpa,181.79938841340726,19100.38819958346,15.260516539820546,,2025-11-17,2026-02-10,food,mid,medium,0.04102004822147171,0.036425325833905224,94.85982905460412
campaign_000630,org_0655,google,conversions,885.8865327608282,67199.21723680542,,,2025-11-23,2025-12-30,electronics,value,narrow,0.013311551383686759,0.05126650748215062,26.514801029340322
campaign_000631,org_0512,google,roas,165.59857863663876,7154.336451162308,,4.685140817384159,2025-11-15,2025-12-23,home,mid,narrow,0.05645716381007738,0.0368096867094947,41.74884170054346
campaign_000632,org_0734,meta,cpa,41.042469649319266,22172.66557999905,79.3032478440402,,2025-10-08,2026-02-01,travel,mid,narrow,0.003161360609428336,0.013929389401572992,99.13809113764752
campaign_000633,org_0287,amazon,roas,983.2375339363751,16818.04531778901,,2.374341524986199,2025-09-19,2025-10-12,travel,mid,medium,0.005673333129103692,0.10013712280860361,74.95808269840292
campaign_000634,org_0734,google,conversions,86.20322105967531,12795.967637235948,,,2025-11-17,2026-01-11,apparel,value,medium,0.052527850537648774,0.047854381527072894,25.449397423146014
campaign_000635,org_0150,google,roas,48.751653548346454,5985.874514227935,,2.8294712566749993,2025-11-13,2026-02-14,auto,premium,narrow,0.022709027210529403,0.024318288370506418,257.2609780349832
campaign_000636,org_0091,google,cpa,319.7226890754598,45102.55837366424,108.27789362899728,,2025-10-03,2026-01-10,food,premium,medium,0.040664204080676274,0.023610758539498143,182.6580281583187
campaign_000637,org_0458,amazon,roas,466.9031392060941,37447.13190547678,,4.367472530649579,2025-10-10,2026-01-22,apparel,mid,broad,0.005028388812315682,0.04216398653236183,43.68439415249886
campaign_000638,org_0702,google,conversions,18.2150223176559,5315.208068156803,,,2025-11-19,2026-03-10,electronics,mid,broad,0.015948716105564597,0.022433411772311663,82.5655423502518
campaign_000639,org_0988,google,conversions,4685.323874829484,884038.4284673552,,,2025-10-19,2026-01-14,electronics,mid,narrow,0.06159803081756528,0.027137353268456683,42.645681250122976
campaign_000640,org_0589,meta,cpa,55.843492961087705,20248.82052050647,64.68791818715697,,2025-10-14,2026-02-09,home,value,medium,0.003618072593657438,0.029876178011806427,20.365498267632756
campaign_000641,org_0446,meta,roas,101.22437175102942,1336.8756927342351,,4.91115959875466,2025-07-31,2025-08-14,home,mid,broad,0.001,0.03806761341666904,47.66861608764744
campaign_000642,org_0351,google,roas,95.61973281925486,17857.654976282134,,3.090542723030816,2025-08-22,2025-12-12,apparel,value,broad,0.035120397373478975,0.04349050918245332,35.06732366920507
campaign_000643,org_0608,amazon,conversions,257.49210942040645,3817.636271822368,,,2025-12-13,2026-01-02,beauty,premium,medium,0.002628328843079841,0.08786356635123949,295.4833005013848
campaign_000644,org_0711,amazon,cpa,1604.3058962327075,29658.121704138106,147.41744900054783,,2025-12-01,2026-01-10,beauty,mid,narrow,0.0050640405079323825,0.10413941570619835,57.28146530720058
campaign_000645,org_0497,meta,conversions,34.930207460330344,3530.6611845912917,,,2025-10-19,2026-01-14,beauty,mid,narrow,0.01829582705154055,0.02109145727268402,90.96814131045711
campaign_000646,org_0562,google,roas,356.3624923066496,22117.115568306457,,4.61846510154732,2025-09-29,2025-12-01,apparel,mid,medium,0.024489832369401464,0.057544938616010385,61.826114265437106
campaign_000647,org_0056,amazon,conversions,2333.1596317544836,31545.690675226582,,,2025-11-05,2025-12-25,apparel,mid,medium,0.004661481124971056,0.24684162541822133,49.37008538128844
campaign_000648,org_0422,meta,conversions,7447.646933332822,70699.6303002377,,,2025-08-03,2025-09-06,food,premium,medium,0.010016823587845652,0.013802135075523888,165.04363192208447
campaign_000649,org_0638,google,conversions,16.529640506832916,3535.1237523781647,,,2025-07-26,2025-10-04,auto,value,narrow,0.03044969742929085,0.050804874909428616,22.42970669394618
